url,url_length,has_at_symbol,double_slash_in_path,has_ip,count_hyphens,count_dots,count_slashes,count_special_chars,https_in_domain,url_depth,has_sensitive_keywords,tld_type,is_similar_to_brand,dash_in_domain,digit_count,vowel_ratio,is_short_url,has_hex_chars,label
https://midlandregion.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.24,0,0,0
https://eatpicazo.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2857142857142857,0,0,0
https://misstheaproducts.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.21428571428571427,0,0,0
https://jatfarms.com,20,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.15,0,0,0
https://4boboslot.org,21,0,0,0,0,1,2,4,0,0,0,org,0,0,1,0.19047619047619047,0,0,0
https://amandinedhuij.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.28,0,0,0
https://eminentlocal.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,0,0,0
https://3971.org,16,0,0,0,0,1,2,4,0,0,0,org,0,0,4,0.0625,0,0,0
https://betflik168.art,22,0,0,0,0,1,2,4,0,0,0,art,0,0,3,0.13636363636363635,0,0,0
http://6031redcloverlane.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,4,0.21428571428571427,0,0,0
https://redbaron.click,22,0,0,0,0,1,2,4,0,0,0,click,0,0,0,0.18181818181818182,0,0,0
https://3797.org,16,0,0,0,0,1,2,4,0,0,0,org,0,0,4,0.0625,0,0,0
https://carriecoxwell.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.24,0,0,0
https://payment-accountresolutionteam.com,41,0,0,0,1,1,2,5,0,0,1,com,0,1,0,0.3170731707317073,0,0,0
https://demionline.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2727272727272727,0,0,0
https://course2day.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,1,0.22727272727272727,0,0,0
